ID,ModeloCarro,DeviceId,ChargeType,DurationTicks,StartStateOfCharge,EndStateOfCharge,MeasuredBatteryEnergyInKwh,PeakPowerKw,DeltaSOC,DurationHours,valor_predito,confianca,MeasuredBatteryEnergyInKwh_Predict,Hit_Rate
455,KANGOO Z.E. MAXI 2 LUGARES 2P,b717,AC,181120900000,10.0,100.0,28.420000076293945,-0.2249999940395355,90.0,5.0311361111111115,-65536,-65536,17.71866461114449,0.6964464313771691
456,E-EXPERT,b10A3,AC,617930000,100.0,100.0,0.0,-0.1500000059604644,0.0,0.017164722222222224,-65536,-65536,2.5822063768439176,0.6506321049548976
457,E-EXPERT,b10A3,AC,617930000,100.0,100.0,0.0,-0.1500000059604644,0.0,0.017164722222222224,-65536,-65536,2.5822063768439176,0.6506321049548976
458,E-EXPERT,bBB9,AC,174471800000,59.0,100.0,26.190000534057617,-0.1500000059604644,41.0,4.846438888888889,-65536,-65536,17.15685817990363,0.6506321049548976
459,KANGOO Z.E. MAXI 2 LUGARES 2P,b24C,AC,133720200000,69.0,100.0,11.020000457763672,-1.6727272272109983,31.0,3.71445,-65536,-65536,13.786391196968562,0.6964464313771691
460,BYD ET3,b1017,AC,520400000,100.0,100.0,0.0,-0.1124999970197677,0.0,0.014455555555555555,-65536,-65536,0.19007308192653574,0.9612563481720574
461,BYD ET3,b1017,AC,520400000,100.0,100.0,0.0,-0.1124999970197677,0.0,0.014455555555555555,-65536,-65536,0.19007308192653574,0.9612563481720574
462,KANGOO Z.E. MAXI 2 LUGARES 2P,b10DB,AC,167470430000,9.0,100.0,29.299999237060547,-0.3772727251052856,91.0,4.651956388888889,-65536,-65536,16.58624715165537,0.6964464313771691
463,KANGOO Z.E. MAXI 2 LUGARES 2P,b113E,AC,210967670000,38.00297546386719,100.0,19.280000686645508,-0.3943181931972503,61.99702453613281,5.860213055555556,-65536,-65536,20.194696825226217,0.6964464313771691
464,KANGOO Z.E. MAXI 2 LUGARES 2P,b384,AC,154753270000,62.0,100.0,12.890000343322754,-0.5340909361839294,38.0,4.298701944444445,-65536,-65536,15.531255344111987,0.6964464313771691
465,KANGOO Z.E. MAXI 2 LUGARES 2P,b1005,AC,10454130000,60.0,65.0,1.7799999713897705,-0.7420454621315002,40.0,0.2903925,-65536,-65536,3.560468585468123,0.6964464313771691
466,E-EXPERT,bBB2,AC,37396370000,50.625,60.25,5.46999979019165,-0.0897727236151695,49.375,1.0387880555555555,-65536,-65536,5.665444943001367,0.6506321049548976
467,KANGOO Z.E. MAXI 2 LUGARES 2P,b37F,AC,291037200000,21.0,99.0,23.709999084472656,-0.5840908885002136,79.0,8.084366666666666,-65536,-65536,26.83711527272935,0.6964464313771691
468,KANGOO Z.E. MAXI 2 LUGARES 2P,bAF7,AC,101170400000,50.0,100.0,16.610000610351562,-0.4011363685131073,50.0,2.810288888888889,-65536,-65536,11.08612066980876,0.6964464313771691
469,KANGOO Z.E. MAXI 2 LUGARES 2P,b123B,AC,195300000000,20.0,95.0,22.200000762939453,-0.5022727251052856,80.0,5.425,-65536,-65536,18.894936226689026,0.6964464313771691
470,KANGOO Z.E. MAXI 2 LUGARES 2P,b1DD,AC,83142300000,61.0,100.0,12.600000381469728,-1.2340909242630005,39.0,2.3095083333333335,-65536,-65536,9.590543213397673,0.6964464313771691
471,E-JUMPY,b1008,AC,16242770000,62.0,66.375,2.609999895095825,-0.4727272689342499,38.0,0.4511880555555556,-65536,-65536,4.1723812136524145,0.7165073048095479
472,KANGOO Z.E. MAXI 2 LUGARES 2P,b1129,AC,128080370000,32.997711181640625,100.0,20.670000076293945,-0.512499988079071,67.00228881835938,3.5577880555555557,-65536,-65536,13.318521448853623,0.6964464313771691
473,KANGOO Z.E. MAXI 2 LUGARES 2P,b1129,AC,128080370000,32.997711181640625,100.0,20.670000076293945,-0.512499988079071,67.00228881835938,3.5577880555555557,-65536,-65536,13.318521448853623,0.6964464313771691
474,E-JUMPY,b6B1,AC,213221030000,38.0,100.0,41.52000045776367,-0.3988636434078216,62.0,5.922806388888889,-65536,-65536,23.01489354757075,0.7165073048095479
475,KANGOO Z.E. MAXI 2 LUGARES 2P,b1E8,AC,108041200000,51.0,100.0,17.1299991607666,-3.9306817054748535,49.0,3.0011444444444444,-65536,-65536,11.656109386728975,0.6964464313771691
476,KANGOO Z.E. MAXI 2 LUGARES 2P,b1E8,AC,108041200000,51.0,100.0,17.1299991607666,-3.9306817054748535,49.0,3.0011444444444444,-65536,-65536,11.656109386728975,0.6964464313771691
477,E-JUMPY,b9D9,AC,188238770000,56.625,100.0,28.3700008392334,-0.4579545557498932,43.375,5.228854722222223,-65536,-65536,20.62514484038269,0.7165073048095479
478,E-JUMPY,b9D9,AC,85399999,56.625,56.625,0.0,-0.4579545557498932,43.375,0.0023722221944444443,-65536,-65536,2.6268023080030054,0.7165073048095479
479,E-JUMPY,b10D4,AC,140579230000,73.0,100.0,20.549999237060547,-0.478409081697464,27.0,3.9049786111111113,-65536,-65536,16.06613680427315,0.7165073048095479
480,E-JUMPY,b10D4,AC,140579230000,73.0,100.0,20.549999237060547,-0.478409081697464,27.0,3.9049786111111113,-65536,-65536,16.06613680427315,0.7165073048095479
481,E-JUMPY,b10D4,AC,389000000,73.0,73.0,0.0299999993294477,-0.478409081697464,27.0,0.010805555555555556,-65536,-65536,2.6558440244006434,0.7165073048095479
482,E-JUMPY,b10D4,AC,389000000,73.0,73.0,0.0299999993294477,-0.478409081697464,27.0,0.010805555555555556,-65536,-65536,2.6558440244006434,0.7165073048095479
483,KANGOO Z.E. MAXI 2 LUGARES 2P,bD8D,AC,114942729999,44.0,100.0,18.63999938964844,-1.905681848526001,56.0,3.192853611083333,-65536,-65536,12.228647406889126,0.6964464313771691
484,KANGOO Z.E. MAXI 2 LUGARES 2P,b1C1,AC,56500200000,74.0,100.0,8.680000305175781,,26.0,1.56945,-65536,-65536,7.380364428531279,0.6964464313771691
485,E-JUMPY,b10D4,AC,1126170000,73.0,73.0,0.1500000059604644,-0.478409081697464,27.0,0.0312825,-65536,-65536,2.726360104790401,0.7165073048095479
486,E-JUMPY,b10D4,AC,1126170000,73.0,73.0,0.1500000059604644,-0.478409081697464,27.0,0.0312825,-65536,-65536,2.726360104790401,0.7165073048095479
487,KANGOO Z.E. MAXI 2 LUGARES 2P,b1104,AC,244030700000,5.000219345092773,78.99991607666016,21.350000381469727,,94.99978065490723,6.778630555555556,-65536,-65536,22.937543953245445,0.6964464313771691
488,E-JUMPY,bEE3,AC,160658070000,66.125,100.0,23.34000015258789,-0.4727272689342499,33.875,4.462724166666667,-65536,-65536,17.986835008992657,0.7165073048095479
489,E-JUMPY,b9DA,AC,239034270000,43.875,100.0,35.90999984741211,-0.1500000059604644,56.125,6.639840833333333,-65536,-65536,25.484131995907106,0.7165073048095479
490,E-EXPERT,bD34,DC,52583970000,55.75,100.0,31.290000915527344,-0.4040000140666961,44.25,1.4606658333333333,-65536,-65536,24.142508993967393,0.5966078177298333
491,KANGOO Z.E. MAXI 2 LUGARES 2P,b1E4,AC,25722100000,75.0,88.0,4.079999923706055,-0.3386363685131073,25.0,0.7145027777777778,-65536,-65536,4.827070819600438,0.6964464313771691
492,E-EXPERT EL�TRICO 2P,b1240,AC,207277330000,48.125,61.375,8.84000015258789,-0.4068181812763214,51.875,5.757703611111111,-65536,-65536,-65536.0,-65536.0
493,E-EXPERT EL�TRICO 2P,b1240,AC,207277330000,48.125,61.375,8.84000015258789,-0.4068181812763214,51.875,5.757703611111111,-65536,-65536,-65536.0,-65536.0
494,E-JUMPY,bFAE,AC,31773670000,53.5,57.75,2.4600000381469727,-0.4534091055393219,46.5,0.8826019444444444,-65536,-65536,5.6580333602743424,0.7165073048095479
495,KANGOO Z.E. MAXI 2 LUGARES 2P,b1C0,AC,30376570000,77.0,95.0,5.25,-36.13750076293945,23.0,0.8437936111111111,-65536,-65536,5.2131969451234665,0.6964464313771691
496,KANGOO Z.E. MAXI 2 LUGARES 2P,b1C0,AC,30376570000,77.0,95.0,5.25,-36.13750076293945,23.0,0.8437936111111111,-65536,-65536,5.2131969451234665,0.6964464313771691
497,E-EXPERT,bBB8,AC,209421370000,53.75,100.0,29.290000915527344,-1.0022727251052856,46.25,5.817260277777778,-65536,-65536,20.086777504774926,0.6506321049548976
498,E-JUMPY,bDF3,DC,52640900000,57.375,100.0,30.059999465942383,-0.4070000052452087,42.625,1.4622472222222223,-65536,-65536,37.159633892858785,0.8935287661368424
499,KANGOO Z.E. MAXI 2 LUGARES 2P,b37D,AC,166140400000,55.0,99.98995208740234,13.65999984741211,-0.1215909123420715,45.0,4.615011111111111,-65536,-65536,16.475910350530988,0.6964464313771691
500,E-JUMPY,bE39,AC,137230000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.0038119444444444446,-65536,-65536,2.631760253276304,0.7165073048095479
501,E-JUMPY,b5C5,AC,227750300000,38.5,100.0,40.560001373291016,-0.0443181805312633,61.5,6.326397222222222,-65536,-65536,24.40473194485292,0.7165073048095479
502,E-JUMPY,bE39,AC,619140000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.017198333333333333,-65536,-65536,2.6778587167252073,0.7165073048095479
503,E-JUMPY,b958,AC,108805370000,78.625,100.0,14.960000038146973,-0.1500000059604644,21.375,3.022371388888889,-65536,-65536,13.026718398677552,0.7165073048095479
504,E-JUMPY,bE39,AC,614470000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.01706861111111111,-65536,-65536,2.677411994672736,0.7165073048095479
505,E-JUMPY,b6B4,AC,193812670000,80.125,100.0,14.390000343322754,-0.5306817889213562,19.875,5.3836852777777775,-65536,-65536,21.15833200275293,0.7165073048095479
506,E-JUMPY,bE39,AC,620430000,100.0,100.0,0.0,,0.0,0.017234166666666665,-65536,-65536,2.6779821153221426,0.7165073048095479
507,E-JUMPY,bE39,AC,673570000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.018710277777777777,-65536,-65536,2.68306537225326,0.7165073048095479
508,E-JUMPY,bE39,AC,620300000,100.0,100.0,0.0,,0.0,0.017230555555555555,-65536,-65536,2.677969679804622,0.7165073048095479
509,PARTNER RAPID BUSINESS PACK - MOTOR 1.4,b1131,AC,21585470000,88.0,99.0,3.759999990463257,-0.3499999940395355,12.0,0.5995963888888889,-65536,-65536,-65536.0,-65536.0
510,E-JUMPY,bE39,AC,675130000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.01875361111111111,-65536,-65536,2.683214598463507,0.7165073048095479
511,E-EXPERT,bF1F,AC,255979100000,36.5,94.625,37.119998931884766,-0.4022727310657501,63.5,7.110530555555555,-65536,-65536,23.989841057463554,0.6506321049548976
512,E-JUMPY,bE39,AC,613400000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.017038888888888888,-65536,-65536,2.6773096407977586,0.7165073048095479
513,E-JUMPY,bE39,AC,620300000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.017230555555555555,-65536,-65536,2.677969679804622,0.7165073048095479
514,E-JUMPY,b91D,AC,73194970000,75.0,91.0,11.100000381469728,-0.1465909034013748,25.0,2.0331936111111113,-65536,-65536,9.62030491317024,0.7165073048095479
515,E-JUMPY,bE39,AC,617200000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.017144444444444445,-65536,-65536,2.677673140540669,0.7165073048095479
516,KANGOO Z.E. MAXI 2 LUGARES 2P,b128F,AC,180220200000,11.0,100.0,28.440000534057617,,89.0,5.006116666666666,-65536,-65536,17.64394422380531,0.6964464313771691
517,KANGOO Z.E. MAXI 2 LUGARES 2P,b10E1,AC,187246630000,52.0,99.0,15.4399995803833,-0.2238636314868927,48.0,5.201295277777778,-65536,-65536,18.226843714436633,0.6964464313771691
518,KANGOO Z.E. MAXI 2 LUGARES 2P,b10E1,AC,187246630000,52.0,99.0,15.4399995803833,-0.2238636314868927,48.0,5.201295277777778,-65536,-65536,18.226843714436633,0.6964464313771691
519,E- SCUDO 4P,b11E2,AC,55055630000,65.0,73.25,5.820000171661377,-0.4806818068027496,35.0,1.5293230555555555,-65536,-65536,6.719177815634575,0.7484046965202705
520,E- SCUDO 4P,b11E2,AC,55055630000,65.0,73.25,5.820000171661377,-0.4806818068027496,35.0,1.5293230555555555,-65536,-65536,6.719177815634575,0.7484046965202705
521,E-JUMPY,bE39,AC,614370000,100.0,100.0,0.0,,0.0,0.017065833333333332,-65536,-65536,2.6774024288900278,0.7165073048095479
522,E-JUMPY,bA0C,AC,240502170000,40.5,95.875,35.869998931884766,-1.287500023841858,59.5,6.680615833333333,-65536,-65536,25.624548120280217,0.7165073048095479
523,KANGOO Z.E. MAXI 2 LUGARES 2P,b10E1,AC,49230000,52.0,52.0,0.0,,48.0,0.0013675,-65536,-65536,2.6972975426953556,0.6964464313771691
524,KANGOO Z.E. MAXI 2 LUGARES 2P,b10E1,AC,49230000,52.0,52.0,0.0,,48.0,0.0013675,-65536,-65536,2.6972975426953556,0.6964464313771691
525,E-EXPERT,b1143,AC,266640000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.007406666666666666,-65536,-65536,2.5527567624528382,0.6506321049548976
526,E-EXPERT,b1143,AC,266640000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.007406666666666666,-65536,-65536,2.5527567624528382,0.6506321049548976
527,JAC IEV1200T AT 4X2 2P,b2E4,AC,338270300000,44.0,100.0,55.47999954223633,,56.0,9.396397222222221,-65536,-65536,53.12046563068641,0.9653797584822075
528,KANGOO Z.E. MAXI 2 LUGARES 2P,b37B,AC,249790370000,35.0,100.0,20.200000762939453,,65.0,6.938621388888889,-65536,-65536,23.41535540361277,0.6964464313771691
529,E-JUMPY,bE39,AC,679070000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.018863055555555557,-65536,-65536,2.6835914903022084,0.7165073048095479
530,JAC IEV1200T AT 4X2 2P,b2E4,DC,28200000,44.0,44.0,0.0,-0.7139999866485596,56.0,0.0007833333333333334,-65536,-65536,-0.016518315601594283,0.4384444242690484
531,KANGOO Z.E. MAXI 2 LUGARES 2P,b128D,AC,103170000,96.0,96.0,0.0,-0.3568181693553924,4.0,0.0028658333333333335,-65536,-65536,2.7017723042064863,0.6964464313771691
532,E-JUMPY,bE39,AC,618370000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.017176944444444446,-65536,-65536,2.6777850601983544,0.7165073048095479
533,KANGOO Z.E. MAXI 2 LUGARES 2P,b128C,AC,73660270000,65.0,100.0,11.43000030517578,,35.0,2.046118611111111,-65536,-65536,8.803931739697525,0.6964464313771691
534,KANGOO Z.E. MAXI 2 LUGARES 2P,b125A,AC,41113970000,82.0,99.0,6.5,,18.0,1.1420547222222222,-65536,-65536,6.103951565991357,0.6964464313771691
535,E-JUMPY,bE39,AC,616330000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.01712027777777778,-65536,-65536,2.677589918231108,0.7165073048095479
536,E-JUMPY,b117C,AC,131357240000,81.0,100.0,13.489999771118164,-0.5386363863945007,19.0,3.6488122222222223,-65536,-65536,15.18398127950472,0.7165073048095479
537,E-JUMPY,bE39,AC,624270000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.017340833333333333,-65536,-65536,2.6783494413781357,0.7165073048095479
538,E- SCUDO 4P,b11E9,AC,63689370000,92.5,100.0,7.019999980926514,-0.1511363685131073,7.5,1.7691491666666668,-65536,-65536,7.451861441482119,0.7484046965202705
539,E-JUMPY,bE39,AC,678430000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.018845277777777777,-65536,-65536,2.683530269292876,0.7165073048095479
540,E-JUMPY,bE39,AC,687630000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.019100833333333334,-65536,-65536,2.6844103213020274,0.7165073048095479
541,E-JUMPY,bFA8,AC,225186870000,41.5,69.5,17.520000457763672,-0.4738636314868927,58.5,6.255190833333334,-65536,-65536,24.159519801177083,0.7165073048095479
542,KANGOO Z.E. MAXI 2 LUGARES 2P,bFDC,AC,247930400000,36.0,100.0,20.209999084472656,-0.3943181931972503,64.0,6.886955555555556,-65536,-65536,23.261055771283196,0.6964464313771691
543,E-JUMPY,bE39,AC,920200000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.02556111111111111,-65536,-65536,2.7066574621463997,0.7165073048095479
544,E-JUMPY,b117A,AC,294888330000,55.0,100.0,31.809999465942383,-0.1522727310657501,45.0,8.1913425,-65536,-65536,30.827010009193515,0.7165073048095479
545,KANGOO Z.E. MAXI 2 LUGARES 2P,bA7A,AC,147160400000,23.0,100.0,23.75,-0.5840908885002136,77.0,4.0877888888888885,-65536,-65536,14.901365050544717,0.6964464313771691
546,KANGOO Z.E. MAXI 2 LUGARES 2P,bA7A,AC,147160400000,23.0,100.0,23.75,-0.5840908885002136,77.0,4.0877888888888885,-65536,-65536,14.901365050544717,0.6964464313771691
547,E-JUMPY,b117A,AC,311300000,55.0,55.0,0.0199999995529651,-0.0920454561710357,45.0,0.008647222222222223,-65536,-65536,2.6484114112364012,0.7165073048095479
548,E-JUMPY,b118D,AC,244531330000,63.625,100.0,26.65999984741211,-0.1511363685131073,36.375,6.792536944444445,-65536,-65536,26.00996881084439,0.7165073048095479
549,E-JUMPY,bE39,AC,910200000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.025283333333333335,-65536,-65536,2.7057008838755836,0.7165073048095479
550,KANGOO Z.E. MAXI 2 LUGARES 2P,b37B,AC,5839100000,34.0,35.0,0.449999988079071,-0.1181818172335624,66.0,0.16219722222222221,-65536,-65536,3.1776143285768885,0.6964464313771691
551,KANGOO Z.E. MAXI 2 LUGARES 2P,bA60,AC,280452040000,20.0,99.0,24.600000381469727,-0.387499988079071,80.0,7.7903344444444445,-65536,-65536,25.958990197513195,0.6964464313771691
552,E-JUMPY,bE39,AC,910200000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.025283333333333335,-65536,-65536,2.7057008838755836,0.7165073048095479
553,E-EXPERT,bF26,AC,291570000,50.5,50.5,0.0099999997764825,-0.4056818187236786,49.5,0.008099166666666666,-65536,-65536,2.55484671345278,0.6506321049548976
554,KANGOO Z.E. MAXI 2 LUGARES 2P,b1173,AC,85810400000,55.0,100.0,13.579999923706056,-0.6068181991577148,45.0,2.3836222222222223,-65536,-65536,9.811883799008493,0.6964464313771691
555,E-EXPERT,bF26,AC,180630000,50.5,50.5,0.0,-0.4056818187236786,49.5,0.0050175,-65536,-65536,2.5455463057538807,0.6506321049548976
556,E-JUMPY,bE39,AC,910200000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.025283333333333335,-65536,-65536,2.7057008838755836,0.7165073048095479
557,KANGOO Z.E. MAXI 2 LUGARES 2P,b374,AC,110460400000,72.0,100.0,9.199999809265137,-0.3363636434078216,28.0,3.0683444444444445,-65536,-65536,11.856801693880017,0.6964464313771691
558,E-JUMPY,bC77,AC,329513900000,70.125,91.5,13.920000076293944,-1.545454502105713,29.875,9.153163888888889,-65536,-65536,34.13921679685604,0.7165073048095479
559,KANGOO Z.E. MAXI 2 LUGARES 2P,b37B,AC,1879270000,33.0,34.0,0.1500000059604644,,67.0,0.05220194444444445,-65536,-65536,2.849114238205728,0.6964464313771691
560,E-JUMPY,bE39,AC,910270000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.025285277777777778,-65536,-65536,2.7057075799234793,0.7165073048095479
561,KANGOO Z.E. MAXI 2 LUGARES 2P,bA9F,AC,240664930000,25.0,90.0,19.15999984741211,,75.0,6.685136944444444,-65536,-65536,22.658325969350038,0.6964464313771691
562,KANGOO Z.E. MAXI 2 LUGARES 2P,b37B,AC,439240000,33.0,33.0,0.0199999995529651,-0.1045454517006874,67.0,0.01220111111111111,-65536,-65536,2.7296520428243145,0.6964464313771691
563,E-JUMPY,bC76,AC,297531270000,28.0,96.0,44.77999877929688,-0.5511363744735718,72.0,8.2647575,-65536,-65536,31.079827906700615,0.7165073048095479
564,E-JUMPY,bE39,AC,618170000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.01717138888888889,-65536,-65536,2.677765928632938,0.7165073048095479
565,E-JUMPY,bE39,AC,613830000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.017050833333333335,-65536,-65536,2.6773507736634037,0.7165073048095479
566,E-JUMPY,b5EE,AC,271878430000,59.875,89.5,19.07999992370605,-0.4636363685131073,40.125,7.5521786111111116,-65536,-65536,28.625932973828156,0.7165073048095479
567,PARTNER RAPID BUSINESS PACK - MOTOR 1.4,b101B,AC,73265270000,60.37514114379883,64.5,2.869999885559082,-0.4636363685131073,39.62485885620117,2.0351463888888888,-65536,-65536,-65536.0,-65536.0
568,PARTNER RAPID BUSINESS PACK - MOTOR 1.4,b101A,AC,75012870000,45.5,54.125,5.550000190734863,-0.4034090936183929,54.5,2.0836908333333333,-65536,-65536,-65536.0,-65536.0
569,E-JUMPY,bE39,AC,910270000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.025285277777777778,-65536,-65536,2.7057075799234793,0.7165073048095479
570,E-JUMPY,bFAA,AC,340333700000,60.25,100.0,24.280000686645508,-0.4613636434078216,39.75,9.453713888888888,-65536,-65536,35.17421535431375,0.7165073048095479
571,E-JUMPY,bFAA,AC,340333700000,60.25,100.0,24.280000686645508,-0.4613636434078216,39.75,9.453713888888888,-65536,-65536,35.17421535431375,0.7165073048095479
572,E-JUMPY,bE39,AC,910270000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.025285277777777778,-65536,-65536,2.7057075799234793,0.7165073048095479
573,E- SCUDO 4P,b1144,AC,305487000000,59.5,93.125,22.51000022888184,-0.5511363744735718,40.5,8.48575,-65536,-65536,27.97149305764648,0.7484046965202705
574,E-JUMPY,b5C4,DC,41774700000,64.125,100.0,23.239999771118164,-0.4110000133514404,35.875,1.1604083333333333,-65536,-65536,29.63435100589942,0.8935287661368424
575,E-JUMPY,bE39,AC,920370000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.025565833333333333,-65536,-65536,2.7066737239770036,0.7165073048095479
576,E-JUMPY,bC64,AC,207329270000,57.375,100.0,29.149999618530277,-0.4625000059604645,42.625,5.7591463888888885,-65536,-65536,22.451300588284347,0.7165073048095479
577,KANGOO Z.E. MAXI 2 LUGARES 2P,b9BB,AC,260350700000,23.0,98.0,23.81999969482422,,77.0,7.231963888888889,-65536,-65536,24.291420628470732,0.6964464313771691
578,E-JUMPY,b5BE,AC,267619400000,16.375,94.75,52.959999084472656,-0.1500000059604644,83.625,7.433872222222222,-65536,-65536,28.218523418552728,0.7165073048095479
579,KANGOO Z.E. MAXI 2 LUGARES 2P,b10DF,AC,65895630000,11.0,31.0,5.75,,89.0,1.8304341666666666,-65536,-65536,8.159791728207253,0.6964464313771691
580,E-JUMPY,bD26,AC,327956570000,63.37500381469727,98.5,25.229999542236328,-0.4670454561710357,36.62499618530273,9.109904722222222,-65536,-65536,33.99024599300702,0.7165073048095479
581,E-JUMPY,bE39,AC,920240000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.025562222222222222,-65536,-65536,2.706661288459483,0.7165073048095479
582,E-JUMPY,bD30,DC,47004770000,44.375,100.0,40.970001220703125,-0.3549999892711639,55.625,1.3056880555555554,-65536,-65536,33.2563859646338,0.8935287661368424
583,KANGOO Z.E. MAXI 2 LUGARES 2P,b9BB,AC,497200000,23.00176048278809,23.0,0.0299999993294477,-0.3886363506317138,76.99823951721191,0.01381111111111111,-65536,-65536,2.7344602960164752,0.6964464313771691
584,KANGOO Z.E. MAXI 2 LUGARES 2P,b10DF,AC,825930000,11.0,11.0,0.0700000002980232,,89.0,0.0229425,-65536,-65536,2.7617311219629705,0.6964464313771691
585,E-JUMPY,bE39,AC,910200000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.025283333333333335,-65536,-65536,2.7057008838755836,0.7165073048095479
586,KANGOO Z.E. MAXI 2 LUGARES 2P,b10DF,AC,466070000,11.0,11.0,0.0399999991059303,,89.0,0.01294638888888889,-65536,-65536,2.731877809441735,0.6964464313771691
587,KANGOO Z.E. MAXI 2 LUGARES 2P,b10DF,AC,76000000,11.0,11.0,0.0,-0.493181824684143,89.0,0.002111111111111111,-65536,-65536,2.699518331824999,0.6964464313771691
588,E-JUMPY,bE39,AC,621130000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.017253611111111112,-65536,-65536,2.6780490758010997,0.7165073048095479
589,KANGOO Z.E. MAXI 2 LUGARES 2P,bDC0,AC,167441570000,14.0,100.0,25.940000534057617,-0.5727272629737854,86.0,4.6511547222222225,-65536,-65536,16.58385298003484,0.6964464313771691
590,KANGOO Z.E. MAXI 2 LUGARES 2P,bEC8,AC,152170270000,66.0,100.0,11.93000030517578,,34.0,4.226951944444444,-65536,-65536,15.316974495330925,0.6964464313771691
591,KANGOO Z.E. MAXI 2 LUGARES 2P,b7F7,AC,102760300000,51.0,100.0,16.399999618530273,-0.3204545378684997,49.0,2.854452777777778,-65536,-65536,11.218015800074735,0.6964464313771691
592,E-JUMPY,bA20,AC,176444230000,64.3751220703125,100.0,25.71999931335449,-0.4681818187236786,35.6248779296875,4.901228611111111,-65536,-65536,19.49690477255544,0.7165073048095479
593,E-JUMPY,bE39,AC,910470000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.025290833333333332,-65536,-65536,2.7057267114888957,0.7165073048095479
594,E-JUMPY,bE39,AC,910270000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.025285277777777778,-65536,-65536,2.7057075799234793,0.7165073048095479
595,KANGOO Z.E. MAXI 2 LUGARES 2P,bA6E,AC,263500400000,24.999868392944336,100.0,23.309999465942383,,75.00013160705566,7.319455555555556,-65536,-65536,24.552713849301433,0.6964464313771691
596,E-JUMPY,bE39,AC,920270000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.025563055555555554,-65536,-65536,2.7066641581942954,0.7165073048095479
597,KANGOO Z.E. MAXI 2 LUGARES 2P,bAB1,AC,126840400000,69.00020599365234,100.0,10.449999809265137,-0.2090909034013748,30.999794006347656,3.5233444444444446,-65536,-65536,13.215655856881865,0.6964464313771691
598,KANGOO Z.E. MAXI 2 LUGARES 2P,bAB1,AC,126840400000,69.00020599365234,100.0,10.449999809265137,-0.2090909034013748,30.999794006347656,3.5233444444444446,-65536,-65536,13.215655856881865,0.6964464313771691
599,KANGOO Z.E. MAXI 2 LUGARES 2P,b376,AC,273525900000,26.0,99.0,23.049999237060547,,74.0,7.597941666666666,-65536,-65536,25.3844105777004,0.6964464313771691
600,E-JUMPY,bE39,AC,910370000,100.0,100.0,0.0,-0.1511363685131073,0.0,0.025288055555555557,-65536,-65536,2.7057171457061875,0.7165073048095479
601,E-JUMPY,bC86,AC,343358070000,53.5,95.375,24.989999771118164,-0.5477272868156433,46.5,9.537724166666667,-65536,-65536,35.463520016804594,0.7165073048095479
602,E-JUMPY,bCCA,AC,102212099999,88.0,100.0,8.329999923706055,-0.1477272659540176,12.0,2.839224999972222,-65536,-65536,12.396020517019462,0.7165073048095479
603,E- SCUDO 4P,b111A,AC,229643700000,53.0,100.0,34.380001068115234,-0.4556818306446075,47.0,6.378991666666667,-65536,-65536,21.535215842877097,0.7484046965202705
604,E- SCUDO 4P,b111A,AC,229643700000,53.0,100.0,34.380001068115234,-0.4556818306446075,47.0,6.378991666666667,-65536,-65536,21.535215842877097,0.7484046965202705
605,KANGOO Z.E. MAXI 2 LUGARES 2P,b10D7,AC,120404800000,35.0,100.0,21.1299991607666,-0.3943181931972503,65.0,3.344577777777778,-65536,-65536,12.681770517967658,0.6964464313771691
606,KANGOO Z.E. MAXI 2 LUGARES 2P,b10D7,AC,120404800000,35.0,100.0,21.1299991607666,-0.3943181931972503,65.0,3.344577777777778,-65536,-65536,12.681770517967658,0.6964464313771691
